Concepto;Sub concepto;Año_Recaudo;Mes; Monto 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Accesorios de Impuestos Sobre el Comercio Exterior;2018;Noviembre; -   
Impuestos Ecológicos ;Impuesto Emisiones CO2;2018;Noviembre; 65,893,063.0 
Ingresos Por Contraprestación  ;Ventas de Bienes y Servicios;2018;Noviembre; -   
Ingresos Por Contraprestación  ;Tasas Tarjetas de Turismo;2018;Noviembre; 269,429,203.5 
Ingresos Por Contraprestación  ;Derechos Administrativos;2018;Noviembre; 6,403,355.1 
Ingresos Por Contraprestación  ;Accesorios de Derechos Administrativos;2018;Noviembre; -   
Otros  Ingresos ;Regalía Neta de Fundición Minera (RNF);2018;Noviembre; 125,206,993.7 
Otros  Ingresos ;Multas y Sanciones;2018;Noviembre; 24,362,762.9 
Otros  Ingresos ;Ingresos Diversos;2018;Noviembre; 3,777,892.1 
Otros  Ingresos ;Contribución GLP;2018;Noviembre; 873,658,356.6 
Otros  Ingresos ;Otros;2018;Noviembre; 2,291,150.4 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2018;Diciembre; 239,039,207.9 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de los Salarios Ley 11-92;2018;Diciembre; 3,284,400,912.5 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Prestación Serv. Grales.;2018;Diciembre; 380,925,431.2 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención sobre Premios;2018;Diciembre; 30,194,238.7 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Alquileres y Arrendamientos;2018;Diciembre; 75,584,543.2 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Retribuciones Complementarias;2018;Diciembre; 108,881,836.3 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Intereses Personas Físicas;2018;Diciembre; 243,948,560.9 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Renta de las Empresas Ley 11-92;2018;Diciembre; 6,119,696,991.2 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Mínimo Anual Minero;2018;Diciembre; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Utilidades Mineras (PUN);2018;Diciembre; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2018;Diciembre; 41,614,773.3 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Comerciales;2018;Diciembre; 58,333,119.0 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Casinos de Juego;2018;Diciembre; 18,260,047.5 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto por Juegos Telefónicos;2018;Diciembre; 673,067.4 
Impuestos De Las Empresas Y Otras Corporaciones ;Hipodromos;2018;Diciembre; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Retención de 1%S/ Ganancias de Capital (Ley 139-11);2018;Diciembre; 769,800.5 
Impuestos De Las Empresas Y Otras Corporaciones ;Retención Intereses Personas Jurídicas;2018;Diciembre; 13,082,412.0 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Dividendos;2018;Diciembre; 512,279,468.1 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Intereses Pagados o Acreditados en el Exterior;2018;Diciembre; 165,474,999.1 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Pagos al Exterior en General;2018;Diciembre; 1,097,445,004.0 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Imp S/Ventas de Bancas (Lotería y Deportivas);2018;Diciembre; 17,881,112.4 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Impuesto sobre Maq Tragamonedas;2018;Diciembre; 52,114,090.6 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Provisión de Bs. y Ss. Al Estado;2018;Diciembre; 602,650,916.2 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otras Retenciones;2018;Diciembre; 72,051,365.3 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otros;2018;Diciembre; 86,216,101.2 
Accesorios Sobre Los Impuestos A Los Ingresos ;Accesorios Sobre los Impuestos a los Ingresos;2018;Diciembre; 187,075,620.6 
Impuestos Sobre La Propiedad ;Operaciones Inmobiliarias;2018;Diciembre; 485,452,196.4 
Impuestos Sobre La Propiedad ;Impuestos sobre los Activos (Empresas);2018;Diciembre; 98,333,636.2 
Impuestos Sobre La Propiedad ;Imp. S/Prop. Inmobiliaria (Persona Física);2018;Diciembre; 55,906,122.1 
Impuestos Sobre La Propiedad ;Impuesto Sobre Sucesiones y Donaciones;2018;Diciembre; 51,065,623.6 
Impuestos Sobre La Propiedad ;Impuesto Sobre los Activos Financieros(Ley139-11);2018;Diciembre; 284,301.3 
Impuestos Sobre La Propiedad ;Imp. Sobre Traspaso Vehículos de Motor;2018;Diciembre; 98,396,375.1 
Impuestos Sobre La Propiedad ;Constitución de Cias;2018;Diciembre; 69,990,932.2 
Impuestos Sobre La Propiedad ;Impuestos S/Cheques y Transf. Bancarias;2018;Diciembre; 736,658,134.0 
Impuestos Sobre La Propiedad ;Actos Traslativos;2018;Diciembre; -   
Impuestos Sobre La Propiedad ;Accesorios sobre la Propiedad;2018;Diciembre; 167,673,571.2 
Impuestos Sobre Los Bienes Y Servicios ;ITBIS;2018;Diciembre; 9,397,801,023.3 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos SelectivosProd derivados del Alcohol;2018;Diciembre; 673,516,735.8 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2018;Diciembre; 1,318,773,604.5 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2018;Diciembre; 60,747,877.2 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2018;Diciembre; 1,546,446,622.2 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2018;Diciembre; 3,050,567,914.1 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2018;Diciembre; 592,725,109.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2018;Diciembre; 468,642,418.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2018;Diciembre; 8,055,203.9 
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp. Inscripción Vehículos (Primera Placa);2018;Diciembre; 814,421,644.2 
Impuestos Sobre El Uso De Bienes Y Licencias ;Derecho de Circulación Vehículos de Motor;2018;Diciembre; 589,196,715.6 
Impuestos Sobre El Uso De Bienes Y Licencias ;Impuesto Sobre Tramitación de Documentos;2018;Diciembre; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Licencias para portar Armas de Fuego;2018;Diciembre; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp Específico Bancas (Lotería y Deportivas);2018;Diciembre; 104,312,139.0 
Impuestos Sobre El Uso De Bienes Y Licencias ;Otros;2018;Diciembre; 34,380.0 
Accesorios Sobre Impuestos Internos A Mercancías Y Servicios  ;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2018;Diciembre; 88,510,510.3 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Salida de Pasajeros al Exterior por Aeropuertos;2018;Diciembre; 499,563,022.5 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Derechos Consulares ;2018;Diciembre; -   
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Otros;2018;Diciembre; 121,006.0 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Accesorios de Impuestos Sobre el Comercio Exterior;2018;Diciembre; -   
Impuestos Ecológicos ;Impuesto Emisiones CO2;2018;Diciembre; 56,995,482.2 
Ingresos Por Contraprestación  ;Ventas de Bienes y Servicios;2018;Diciembre; -   
Ingresos Por Contraprestación  ;Tasas Tarjetas de Turismo;2018;Diciembre; 263,183,271.2 
Ingresos Por Contraprestación  ;Derechos Administrativos;2018;Diciembre; 5,158,677.0 
Ingresos Por Contraprestación  ;Accesorios de Derechos Administrativos;2018;Diciembre; -   
Otros  Ingresos ;Regalía Neta de Fundición Minera (RNF);2018;Diciembre; 255,014,760.1 
Otros  Ingresos ;Multas y Sanciones;2018;Diciembre; 17,331,413.1 
Otros  Ingresos ;Ingresos Diversos;2018;Diciembre; 6,033,055.6 
Otros  Ingresos ;Contribución GLP;2018;Diciembre; 712,849,195.6 
Otros  Ingresos ;Otros;2018;Diciembre; 667,624.0 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019;Enero; 101,332,844.2 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019;Enero; 4,649,783,940.1 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019;Enero; 449,613,388.2 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019;Enero; 70,802,939.6 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019;Enero; 114,198,396.1 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019;Enero; 202,974,085.8 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019;Enero; 306,108,718.8 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019;Enero; 7,033,711,529.9 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019;Enero; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019;Enero; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019;Enero; 36,654,884.1 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019;Enero; 71,976,492.7 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019;Enero; 19,302,274.7 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019;Enero; 1,226,653.5 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019;Enero; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019;Enero; 7,483,688.0 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019;Enero; 17,557,361.8 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019;Enero; 1,402,637,047.9 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019;Enero; 272,567,434.6 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019;Enero; 1,223,793,270.0 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019;Enero; 19,933,083.3 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019;Enero; 53,100,072.8 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019;Enero; 878,322,304.6 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019;Enero; 87,954,630.5 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019;Enero; 96,003,474.8 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019;Enero; 155,887,222.7 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019;Enero; 469,162,471.9 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019;Enero; 209,011,559.8 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019;Enero; 83,789,697.1 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019;Enero; 50,715,414.2 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019;Enero; 282,466.7 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019;Enero; 130,369,101.2 
Impuestos Sobre la Propiedad;Constitución de Cias;2019;Enero; 27,647,051.9 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019;Enero; 616,859,295.0 
Impuestos Sobre la Propiedad;Actos Traslativos;2019;Enero; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019;Enero; 178,282,552.1 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019;Enero; 11,905,298,171.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019;Enero; 933,497,652.1 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019;Enero; 1,860,259,458.4 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019;Enero; 46,246,858.7 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019;Enero; 1,725,229,827.8 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019;Enero; 3,757,794,814.0 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2019;Enero; 620,824,706.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2019;Enero; 565,011,812.4 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2019;Enero; 1,471,120.1 
Impuestos Sobre el Uso de Bienes y Licencias;Imp. Inscripción Vehículos (Primera Placa);2019;Enero; 994,110,544.5 
Impuestos Sobre el Uso de Bienes y Licencias;Derecho de Circulación Vehículos de Motor;2019;Enero; 1,024,128,556.0 
Impuestos Sobre el Uso de Bienes y Licencias;Impuesto Sobre Tramitación de Documentos;2019;Enero; -   
Impuestos Sobre el Uso de Bienes y Licencias;Licencias para portar Armas de Fuego;2019;Enero; -   
Impuestos Sobre el Uso de Bienes y Licencias;Imp Específico Bancas (Lotería y Deportivas);2019;Enero; 111,681,588.1 
Impuestos Sobre el Uso de Bienes y Licencias;Otros;2019;Enero; 20,848.8 
Accesorios Sobre Impuestos Internos a Mercancías y Servicios;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2019;Enero; 99,118,962.2 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Salida de Pasajeros al Exterior por Aeropuertos;2019;Enero; 692,760,095.3 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Derechos Consulares    ;2019;Enero; -   
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Otros;2019;Enero; 199,128.0 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Accesorios de Impuestos Sobre el Comercio Exterior;2019;Enero; -   
Impuestos Ecológico;Impuesto Emisiones CO2;2019;Enero; 70,046,950.4 
Ingresos por Contraprestación ;Ventas de Bienes y Servicios;2019;Enero; -   
Ingresos por Contraprestación ;Tasas Tarjetas de Turismo;2019;Enero; 259,167,254.0 
Ingresos por Contraprestación ;Derechos Administrativos;2019;Enero; 7,012,045.0 
Ingresos por Contraprestación ;Accesorios de Derechos Administrativos;2019;Enero; -   
Otros Ingresos;Regalía Neta de Fundición Minera (RNF);2019;Enero; 202,759,291.8 
Otros Ingresos;Multas y Sanciones;2019;Enero; 18,813,007.3 
Otros Ingresos;Ingresos Diversos;2019;Enero; 2,998,826.7 
Otros Ingresos;Contribución GLP;2019;Enero; 517,949,464.6 
Otros Ingresos;Otros;2019;Enero; 441,029.8 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019; Febrero ; 189,710,041.0 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Febrero ; 3,726,785,384.4 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Febrero ; 334,126,757.6 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Febrero ; 37,802,984.9 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Febrero ; 104,873,239.0 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Febrero ; 133,953,138.9 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Febrero ; 377,980,175.2 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Febrero ; 4,996,379,632.4 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Febrero ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Febrero ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Febrero ; 41,783,906.8 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Febrero ; 73,666,737.1 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Febrero ; 19,908,608.2 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Febrero ; 1,173,074.7 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Febrero ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Febrero ; 4,762,147.6 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Febrero ; 15,181,619.2 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Febrero ; 732,218,329.0 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Febrero ; 105,013,358.4 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Febrero ; 870,613,740.9 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019; Febrero ; 19,101,745.8 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019; Febrero ; 55,007,146.4 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019; Febrero ; 525,697,519.2 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019; Febrero ; 46,808,925.3 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019; Febrero ; 76,537,128.2 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019; Febrero ; 123,341,794.9 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019; Febrero ; 510,832,807.2 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019; Febrero ; 107,075,645.2 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019; Febrero ; 201,507,344.5 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019; Febrero ; 45,525,671.6 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019; Febrero ; 294,622.6 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019; Febrero ; 111,125,829.4 
Impuestos Sobre la Propiedad;Constitución de Cias;2019; Febrero ; 184,680,373.5 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019; Febrero ; 612,790,326.6 
Impuestos Sobre la Propiedad;Actos Traslativos;2019; Febrero ; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019; Febrero ; 189,891,484.5 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019; Febrero ; 9,126,361,358.8 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019; Febrero ; 419,190,124.0 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019; Febrero ; 1,138,854,169.2 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019; Febrero ; 22,685,514.6 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019; Febrero ; 1,545,384,745.8 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019; Febrero ; 3,085,911,374.5 
